championship_name,event__name,round_name,rank,bib,nme,noc,total
2025 Asian Championship,10M Air Rifle Women,Qualification,31,1371,MALINOVSKAYA Arina,KAZ,625.9
2025 Asian Championship,10M Air Rifle Women,Qualification,32,1761,VELOSO Martina Lindsay,SGP,625.8
2025 Asian Championship,10M Air Rifle Women,Qualification,33,1634,BUDRUDDIN Alia Husna Binti,MAS,625.8
2025 Asian Championship,10M Air Rifle Women,Qualification,34,1756,HO Xiu Yi,SGP,625.5
2025 Asian Championship,10M Air Rifle Women,Qualification,35,1288,CHEHEL AMIRANI Shermineh,IRI,624.8
2025 Asian Championship,10M Air Rifle Women,Qualification,36,1635,GAN Chen Jie,MAS,624.1
2025 Asian Championship,10M Air Rifle Women,Qualification,37,1658,TULGABAT Zoljargal,MGL,622.5
2025 Asian Championship,10M Air Rifle Women,Qualification,38,1320,HORINOUCHI Ai,JPN,621.9
2025 Asian Championship,10M Air Rifle Women,Qualification,39,1468,KUBANYCHBEKOVA Kanykei,KGZ,621.7
2025 Asian Championship,10M Air Rifle Women,Qualification,40,1094,KUSUMAWARDANI Diaz,INA,621.0
2025 Asian Championship,10M Air Rifle Women,Qualification,41,1011,ALDOSERI Safa,BRN,620.9
2025 Asian Championship,10M Air Rifle Women,Qualification,42,1324,TANABE Rena,JPN,620.6
2025 Asian Championship,10M Air Rifle Women,Qualification,43,1677,AL TARSHI Amina,OMA,619.8
2025 Asian Championship,10M Air Rifle Women,Qualification,44,1589,ARZOUQI Maryam,KUW,619.4
2025 Asian Championship,10M Air Rifle Women,Qualification,45,1781,ANNAYEVA Aynur,TKM,617.8
2025 Asian Championship,10M Air Rifle Women,Qualification,46,1010,ALDOSERI Noof,BRN,617.0
2025 Asian Championship,10M Air Rifle Women,Qualification,47,1710,ACUNA Amparo Teresa,PHI,616.7
2025 Asian Championship,10M Air Rifle Women,Qualification,48,1016,MOHAMED Fawzia,BRN,615.9
2025 Asian Championship,10M Air Rifle Women,Qualification,49,1871,NGUYEN PHAN Hien Khanh,VIE,614.8
2025 Asian Championship,10M Air Rifle Women,Qualification,50,1008,ALAMAIRI Marwa,BRN,613.9
2025 Asian Championship,10M Air Rifle Women,Qualification,51,1819,TAHLAK Yasmin,UAE,610.6
2025 Asian Championship,10M Air Rifle Women,Qualification,52,1675,AL KHALILI Al Anoud Abdullah Hamed,OMA,610.1
2025 Asian Championship,10M Air Rifle Women,Qualification,53,1580,ALDHUBAIB Fajr Saleh,KUW,608.5
2025 Asian Championship,10M Air Rifle Women,Qualification,54,1015,KHALAF Sara,BRN,606.1
2025 Asian Championship,50M Rifle 3 Positions Women,Final,1,1165,SAMRA Sift Kaur,IND,459.2
2025 Asian Championship,50M Rifle 3 Positions Women,Final,2,1045,YANG Yujie,CHN,458.8
2025 Asian Championship,50M Rifle 3 Positions Women,Final,3,1321,NOBATA Misaki,JPN,448.2
2025 Asian Championship,50M Rifle 3 Positions Women,Final,4,1049,ZHANG Liyuan,CHN,438.7
2025 Asian Championship,50M Rifle 3 Positions Women,Final,5,1655,OYUNBAT Yesugen,MGL,426.8
2025 Asian Championship,50M Rifle 3 Positions Women,Final,6,1503,LEE Eunseo,KOR,416.2
2025 Asian Championship,50M Rifle 3 Positions Women,Final,7,1127,CHOUKSEY Ashi,IND,402.8
2025 Asian Championship,50M Rifle 3 Positions Women,Final,8,1356,BEZRUKOVA Yelizaveta,KAZ,401.3
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,1,1163,SADANGI Shriyanka,IND,589-33x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,2,1165,SAMRA Sift Kaur,IND,589-24x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,3,1321,NOBATA Misaki,JPN,587-24x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,4,1049,ZHANG Liyuan,CHN,586-36x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,5,1127,CHOUKSEY Ashi,IND,586-29x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,6,1503,LEE Eunseo,KOR,586-28x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,7,1045,YANG Yujie,CHN,584-31x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,8,1655,OYUNBAT Yesugen,MGL,584-27x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,9,1356,BEZRUKOVA Yelizaveta,KAZ,584-25x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,10,1370,LE Alexandra,KAZ,584-24x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,11,1319,HIRATA Shiori,JPN,584-23x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,12,1485,CHOI Yelin,KOR,581-32x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,13,1487,IM Hana,KOR,581-32x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,14,1291,KHEDMATI Najmeh,IRI,581-26x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,15,1761,VELOSO Martina Lindsay,SGP,581-25x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,16,1490,KEUM Jihyeon,KOR,581-24x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,17,1285,AMINI POZVEH Fatemeh,IRI,581-18x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,18,1495,KIM Jehee,KOR,580-24x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,19,1320,HORINOUCHI Ai,JPN,579-26x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,20,1323,TAICHI Hinata,JPN,579-26x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,21,1634,BUDRUDDIN Alia Husna Binti,MAS,578-27x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,22,1150,MOUDGIL Anjum,IND,578-19x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,23,1133,GHOSH Mehuli,IND,577-22x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,24,1052,ZHU Sitong,CHN,575-23x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,25,1654,GANKHUYAG Nandinzaya,MGL,573-22x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,26,1635,GAN Chen Jie,MAS,573-21x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,27,1094,KUSUMAWARDANI Diaz,INA,573-18x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,28,1871,NGUYEN PHAN Hien Khanh,VIE,572-18x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,29,1371,MALINOVSKAYA Arina,KAZ,571-22x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,30,1324,TANABE Rena,JPN,570-26x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,31,1710,ACUNA Amparo Teresa,PHI,570-21x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,32,1841,TOKHIROVA Mukhtasar,UZB,570-17x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,33,1589,ARZOUQI Maryam,KUW,565-22x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,34,1872,PHI Thanh Thao,VIE,565-16x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,35,1016,MOHAMED Fawzia,BRN,562-15x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,36,1658,TULGABAT Zoljargal,MGL,560-16x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,37,1727,AL-HAMAD Bahya Mansour,QAT,557-13x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,38,1677,AL TARSHI Amina,OMA,552-13x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,39,1010,ALDOSERI Noof,BRN,548-11x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,40,1011,ALDOSERI Safa,BRN,545-7x
2025 Asian Championship,50M Rifle 3 Positions Women,Qualification,41,1288,CHEHEL AMIRANI Shermineh,IRI,537-8x
2025 Asian Championship,Skeet Women,Qualification,1,1036,JIANG Yiting,CHN,117
2025 Asian Championship,Skeet Women,Qualification,2,1033,CHE Yufei,CHN,115
2025 Asian Championship,Skeet Women,Qualification,3,1384,SADAKBAYEVA Adel,KAZ,114
2025 Asian Championship,Skeet Women,Qualification,4,1366,KHAILOVA Olga,KAZ,6
2025 Asian Championship,Skeet Women,Qualification,5,1126,CHAUHAN Maheshwari,IND,5
2025 Asian Championship,Skeet Women,Qualification,6,1373,MOLCHANOVA Anastassiya,KAZ,2
2025 Asian Championship,Skeet Women,Qualification,7,1729,AL-SHARSHANI Reem Ghanem A H,QAT,1
2025 Asian Championship,Skeet Women,Qualification,8,1378,PANARINA Olga,KAZ,110
2025 Asian Championship,Skeet Women,Qualification,9,1035,GAO Jinmei,CHN,110
2025 Asian Championship,Skeet Women,Qualification,10,1796,LO Chien-Ya,TPE,109
2025 Asian Championship,Skeet Women,Qualification,11,1170,SEKHON Ganemat,IND,109
2025 Asian Championship,Skeet Women,Qualification,12,1129,DHILLON Raiza,IND,107
2025 Asian Championship,Skeet Women,Qualification,13,1735,MOHAMMED Sarah Ghulam A A,QAT,106
2025 Asian Championship,Skeet Women,Qualification,14,1489,JANG Kookhee,KOR,106
2025 Asian Championship,Skeet Women,Qualification,15,1339,SUZUKI Mirano,JPN,104
2025 Asian Championship,Skeet Women,Qualification,16,1492,KIM Chaeeun,KOR,103
2025 Asian Championship,Skeet Women,Qualification,17,1482,AN Il Ji,KOR,102
2025 Asian Championship,Skeet Women,Qualification,18,1337,KOJIMA Yuka,JPN,101
2025 Asian Championship,Skeet Women,Qualification,19,1161,RATHORE Rashmmi,IND,101
2025 Asian Championship,Skeet Women,Qualification,20,1734,MOHAMMED Hajar Ghulam,QAT,99
2025 Asian Championship,Skeet Women,Qualification,21,1586,ALZAABI Fatema,KUW,95
2025 Asian Championship,Skeet Women,Qualification,22,1584,ALMOHAMMAD Afrah,KUW,91
2025 Asian Championship,Skeet Women,Qualification,23,1290,FATHI Saeideh,IRI,71
2025 Asian Championship,Trap Women,Qualification,1,1731,BASSIL Ray,QAT,5
2025 Asian Championship,Trap Women,Qualification,2,1338,MIYASAKA Nanami,JPN,4
2025 Asian Championship,Trap Women,Qualification,3,1795,LIU Wan-Yu,TPE,0
2025 Asian Championship,Trap Women,Qualification,4,1292,PARVARESH,NIA,108
2025 Asian Championship,Trap Women,Qualification,5,1153,NEERU Neeru,IND,2
2025 Asian Championship,Trap Women,Qualification,6,1116,AHLAWAT Aashima,IND,1
2025 Asian Championship,Trap Women,Qualification,7,1483,CHO Seonah,KOR,106
2025 Asian Championship,Trap Women,Qualification,8,1583,ALHAWAL Shahad,KUW,105
2025 Asian Championship,Trap Women,Qualification,9,1047,YU Yingping,CHN,105
2025 Asian Championship,Trap Women,Qualification,10,1157,RAJAK Preeti,IND,105
2025 Asian Championship,Trap Women,Qualification,11,1582,ALHAWAL Sarah,KUW,104
2025 Asian Championship,Trap Women,Qualification,12,1051,ZHANG Zixi,CHN,103
2025 Asian Championship,Trap Women,Qualification,13,1712,LEVANZA Valerie,PHI,102
2025 Asian Championship,Trap Women,Qualification,14,1382,PRILEPINA Anastassiya,KAZ,100
2025 Asian Championship,Trap Women,Qualification,15,1502,LEE Bona,KOR,100
2025 Asian Championship,Trap Women,Qualification,16,1792,LIN Yi-Chun,TPE,99
2025 Asian Championship,Trap Women,Qualification,17,1097,SAFITRI Adylia,INA,98
2025 Asian Championship,Trap Women,Qualification,18,1098,WULANDARI Fany Febriana,INA,97
2025 Asian Championship,Trap Women,Qualification,19,1387,SARMANOVA Nargiza,KAZ,97
2025 Asian Championship,Trap Women,Qualification,20,1713,NAVATO Janice,PHI,97
2025 Asian Championship,Trap Women,Qualification,21,1357,DOSMAGAMBETOVA Aizhan,KAZ,97
2025 Asian Championship,Trap Women,Qualification,22,1380,POCHIVALOVA Karina,KAZ,96
2025 Asian Championship,Trap Women,Qualification,23,1369,KUDRYAVTSEVA Amaliya,KAZ,96
2025 Asian Championship,Trap Women,Qualification,24,1757,SITI Mastura Binte Rahim,SGP,95
2025 Asian Championship,Trap Women,Qualification,25,1043,WU Cuicui,CHN,93
2025 Asian Championship,Trap Women,Qualification,26,1711,CUYONG Lydia,PHI,92
2025 Asian Championship,Trap Women,Qualification,27,1730,ALBINALI Metha Hamad,QAT,91
2025 Asian Championship,Trap Women,Qualification,28,1587,ALZAMANAN Reem M Gh M Gh,KUW,86
2025 Asian Championship,Trap Women,Qualification,29,1728,AL-KHALAF Kholoud Hassan,QAT,86
2025 Asian Championship,Trap Women,Qualification,30,1493,KIM Haneul,KOR,83
